"ano","mes","sigla_uf","saldo_movimentacao","id_municipio","cnae_2_secao","categoria","cnae_2_subclasse","cbo_2002","grau_instrucao","sexo","salario_mensal","indicador_trabalho_intermitente","indicador_trabalho_parcial","data","regiao"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",1023.7,"Nao","NA",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Analista de recursos humanos","Superior Completo","Mulher",4500,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",1482.6,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Mulher",1023.7,"Nao","NA",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Auxiliar de serviços de importação e exportação","Médio Completo","Homem",1661.55,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Auxiliar de serviços de importação e exportação","Médio Completo","Homem",1661.55,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Mulher",963,"Nao","Sim",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Mulher",1023.7,"Nao","NA",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Incompleto","Homem",2101.73,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","105","Atividades do operador portuário","Motorista de carro de passeio","Médio Completo","Homem",1912.57,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Conferente de carga e descarga","Superior Incompleto","Mulher",1706.11,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Carregador (veículos de transportes terrestres)","Médio Completo","Homem",1468.48,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Estivador","Médio Completo","Mulher",1482.6,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",1023.7,"Nao","NA",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","103","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",1023.7,"Nao","NA",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Analista de desenvolvimento de sistemas","Superior Completo","Homem",3120,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Operador de empilhadeira","Médio Completo","Homem",1700,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Homem",2093.53,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Auxiliar de serviços de importação e exportação","Médio Completo","Homem",1661.55,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2312403","H","101","Atividades do operador portuário","Operador de empilhadeira","Médio Completo","Homem",1968.6,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades do operador portuário","Auxiliar de serviços de importação e exportação","Superior Completo","Homem",1500,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades do operador portuário","Conferente de carga e descarga","Superior Completo","Homem",2539.52,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades do operador portuário","Auxiliar de logistica","Fundamental Completo","Homem",2007.81,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",2022.45,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2304400","H","101","Atividades de agenciamento marítimo","Gerente de operações de transportes","Superior Incompleto","Homem",2400,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"CE","Admitidos","2304400","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Completo","Mulher",2000,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","6ª a 9ª Fundamental","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Superior Incompleto","Mulher",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Fundamental Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades de agenciamento marítimo","Vendedor em domicílio","Superior Completo","Homem",7700,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Completo","Mulher",3134.28,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades de agenciamento marítimo","Amarrador e desamarrado de embarcações","Médio Completo","Homem",1491,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Mulher",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Mulher",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Fundamental Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades de agenciamento marítimo","Supervisor de operações portuárias","Superior Completo","Homem",7500,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Conferente de carga e descarga","Médio Completo","Homem",1718.81,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Mulher",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2910800","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Homem",1422,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades de agenciamento marítimo","Amarrador e desamarrado de embarcações","Médio Completo","Homem",1491,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Mecânico de manutenção de automóveis, motocicletas e veículos similares","Médio Incompleto","Homem",2500,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Homem",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Homem",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Supervisor de manutenção de máquinas operatrizes e de usinagem","Médio Completo","Homem",6000,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Homem",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Cozinheiro de embarcações","Médio Completo","Homem",1690.14,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2603.41,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Soldador","Médio Completo","Homem",3000,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Mecânico de manutenção de automóveis, motocicletas e veículos similares","Médio Completo","Homem",6500,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2927408","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Marinheiro de máquinas","Fundamental Completo","Homem",1690.14,"Nao","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",10,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Homem",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"BA","Admitidos","2919207","H","111","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Agente de segurança","Médio Completo","Mulher",2200,"Sim","Nao",2024-10-01,"Nordeste"
2024,10,"SP","Desligados","3550308","H","101","Transporte marítimo de cabotagem - carga","Advogado de empresa","Superior Completo","Homem",5754.1,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Transporte por navegação interior de carga, municipal, exceto travessia","Caldeireiro (chapas de ferro e aço)","Médio Completo","Homem",1690.13,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Transporte por navegação interior de carga, municipal, exceto travessia","Caldeireiro (chapas de ferro e aço)","Médio Completo","Homem",3040.15,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Transporte por navegação interior de carga, municipal, exceto travessia","Soldador","Médio Incompleto","Homem",3040.15,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Navegação de apoio portuário","Técnico em segurança do trabalho","Superior Completo","Homem",3904.74,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Navegação de apoio portuário","Assistente administrativo","Superior Incompleto","Mulher",2012.87,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Navegação de apoio portuário","Supervisor de operações portuárias","Médio Completo","Homem",1847,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Navegação de apoio portuário","Controlador de entrada e saída","Médio Incompleto","Homem",1600,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3554102","H","101","Navegação de apoio portuário","Almoxarife","Médio Completo","Homem",3270,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3554102","H","101","Navegação de apoio portuário","Estivador","Médio Completo","Homem",1541.93,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Transporte por navegação de travessia intermunicipal, interestadual e internacional","Lubrificador de embarcações","Médio Completo","Homem",3921.33,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Administração da infraestrutura portuária","Gerente administrativo","Mestrado","Homem",34756.89,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","6ª a 9ª Fundamental","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Mecânico de manutenção de máquinas, em geral","Médio Completo","Homem",2480.35,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Conferente de carga e descarga","Médio Completo","Homem",2002,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Balanceiro","Médio Completo","Mulher",2682.88,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","6ª a 9ª Fundamental","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Eletricista de manutenção eletroeletrônica","Médio Completo","Homem",3680,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Carregador (veículos de transportes terrestres)","Médio Completo","Homem",3452,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades do operador portuário","Assistente administrativo","Médio Completo","Mulher",4503,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505708","H","101","Atividades do operador portuário","Recepcionista, em geral","Médio Incompleto","Homem",1496.1,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Homem",2767.65,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Alimentador de linha de produção","Médio Completo","Homem",3278.85,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Técnico em segurança do trabalho","Médio Completo","Homem",6146.7,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Operador de máquinas fixas, em geral","Fundamental Completo","Homem",2621.85,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Faxineiro","Médio Completo","Homem",1936.04,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Operador de empilhadeira","Médio Completo","Homem",5635.68,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Incompleto","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Vigia portuário","Superior Incompleto","Homem",3480.48,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","6ª a 9ª Fundamental","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1972.51,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Assistente de vendas","Superior Incompleto","Mulher",2741.03,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Trabalhador portuário de capatazia","Médio Completo","Homem",5704.52,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Almoxarife","Médio Completo","Homem",3619.81,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Operador de empilhadeira","Médio Completo","Homem",3021,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Auxiliar de manutenção predial","Médio Completo","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6678.01,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Analista de recursos humanos","Superior Completo","Mulher",5250,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Analista de negócios","Superior Completo","Mulher",4079.95,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Ajudante de motorista","Médio Completo","Homem",2632.33,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Fundamental Completo","Homem",4543,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","101","Atividades do operador portuário","Carregador (armazém)","Superior Incompleto","Homem",1972.51,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6085.23,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Eletrotécnico na fabricação, montagem e instalação de máquinas e equipamentos","Médio Completo","Homem",7466,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Superior Incompleto","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Assistente administrativo","Médio Completo","Mulher",2550.83,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6505.63,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Estivador","Fundamental Completo","Homem",6678.01,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",2914.19,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Incompleto","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505708","H","101","Atividades do operador portuário","Condutor de máquinas","Superior Completo","Homem",3100.82,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505708","H","101","Atividades do operador portuário","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",3100.82,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Incompleto","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Assistente administrativo","Médio Completo","Homem",3371.26,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Homem",3021,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Mecânico de manutenção de máquinas de construção e terraplenagem","Médio Completo","Homem",3640,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Trabalhador da manutenção de edificações","6ª a 9ª Fundamental","Homem",2227.35,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Operador de pá carregadeira","Médio Completo","Homem",5245.65,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Técnico de manutenção elétrica de máquina","Médio Completo","Homem",6381.71,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Incompleto","Homem",1643.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Carregador (veículos de transportes terrestres)","Médio Completo","Homem",3311,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Incompleto","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505708","H","101","Atividades do operador portuário","Faxineiro","Médio Completo","Mulher",1619.75,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Mulher",3021,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Incompleto","Homem",2536.27,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3509502","H","101","Atividades de agenciamento marítimo","Assistente de vendas","Superior Incompleto","Mulher",3316.08,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Auxiliar de escritório","Superior Completo","Mulher",3946.13,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3509502","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Especialização","Mulher",6568.99,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","101","Atividades de agenciamento marítimo","Estivador","Fundamental Completo","Homem",2339.26,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Promotor de vendas especializado","Especialização","Homem",7461.02,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Agente de vendas de serviços","Superior Completo","Mulher",5196.24,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Estivador","6ª a 9ª Fundamental","Homem",1700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Faxineiro","Superior Incompleto","Mulher",1800,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Assistente administrativo","Superior Incompleto","Homem",2250,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Gerente administrativo","Mestrado","Homem",26000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Assistente de vendas","Médio Completo","Mulher",4309.17,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Completo","Mulher",12253.48,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3530607","H","101","Atividades de agenciamento marítimo","Vendedor em domicílio","Superior Completo","Mulher",2400,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Técnico em atendimento e vendas","Médio Completo","Homem",5013.21,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Despachante aduaneiro","Superior Incompleto","Mulher",5833.35,"Nao","Nao",2024-10-01,"Sudeste"
